image_id,image_width,image_height,image_aspect_ratio
16343,260,111,2.3423423423423424
16344,93,40,2.325
16345,148,63,2.3492063492063493
16346,115,49,2.3469387755102042
16347,239,93,2.5698924731182795
16348,93,48,1.9375
16349,77,33,2.3333333333333335
16350,111,56,1.9821428571428572
16351,169,85,1.988235294117647
16352,80,38,2.1052631578947367
16353,107,59,1.8135593220338984
16354,90,42,2.142857142857143
16355,299,134,2.2313432835820897
16356,230,103,2.233009708737864
16357,76,38,2.0
16358,113,49,2.306122448979592
16359,129,91,1.4175824175824177
16360,58,25,2.32
16361,100,42,2.380952380952381
16362,32,17,1.8823529411764706
16363,64,31,2.064516129032258
16364,161,89,1.8089887640449438
16365,52,26,2.0
16366,102,45,2.2666666666666666
16367,31,17,1.8235294117647058
16368,67,27,2.4814814814814814
16369,75,32,2.34375
16370,227,97,2.3402061855670104
16371,103,46,2.239130434782609
16372,74,28,2.642857142857143
16373,177,77,2.2987012987012987
16374,98,45,2.1777777777777776
16375,152,63,2.4126984126984126
16376,119,63,1.8888888888888888
16377,163,54,3.0185185185185186
16378,77,35,2.2
16379,141,61,2.3114754098360657
16380,214,107,2.0
16381,342,147,2.326530612244898
16382,110,51,2.156862745098039
16383,280,128,2.1875
16384,40,17,2.3529411764705883
16385,51,23,2.217391304347826
16386,81,31,2.6129032258064515
16387,75,26,2.8846153846153846
16388,148,57,2.5964912280701755
16389,65,28,2.3214285714285716
16390,114,47,2.425531914893617
16391,149,47,3.1702127659574466
16392,63,28,2.25
16393,96,40,2.4
16394,166,63,2.634920634920635
16395,149,62,2.403225806451613
16396,69,35,1.9714285714285715
16397,116,57,2.0350877192982457
16398,60,29,2.0689655172413794
16399,168,64,2.625
16400,120,49,2.4489795918367347
16401,401,119,3.369747899159664
16402,53,17,3.1176470588235294
16403,194,77,2.5194805194805197
16404,197,85,2.3176470588235296
16405,65,31,2.096774193548387
16406,86,42,2.0476190476190474
16407,231,111,2.081081081081081
16408,185,70,2.642857142857143
16409,41,17,2.411764705882353
16410,195,76,2.5657894736842106
16411,191,76,2.513157894736842
16412,77,33,2.3333333333333335
16413,127,55,2.309090909090909
16414,192,111,1.7297297297297298
16415,122,54,2.259259259259259
16416,194,75,2.5866666666666664
16417,282,132,2.1363636363636362
16418,200,98,2.0408163265306123
16419,266,117,2.2735042735042734
16420,36,19,1.894736842105263
16421,72,31,2.3225806451612905
16422,83,47,1.7659574468085106
16423,62,28,2.2142857142857144
16424,119,66,1.803030303030303
16425,57,25,2.28
16426,70,33,2.121212121212121
16427,125,56,2.232142857142857
16428,94,49,1.9183673469387754
16429,106,57,1.8596491228070176
16430,125,59,2.1186440677966103
16431,165,89,1.853932584269663
16432,102,55,1.8545454545454545
16433,147,63,2.3333333333333335
16434,71,30,2.3666666666666667
16435,88,39,2.2564102564102564
16436,75,36,2.0833333333333335
16437,147,57,2.5789473684210527
16438,119,63,1.8888888888888888
16439,55,19,2.8947368421052633
16440,128,66,1.9393939393939394
16441,123,63,1.9523809523809523
16442,74,34,2.176470588235294
16443,50,28,1.7857142857142858
16444,173,83,2.0843373493975905
16445,62,26,2.3846153846153846
16446,311,99,3.1414141414141414
16447,46,19,2.4210526315789473
16448,59,29,2.0344827586206895
16449,69,28,2.4642857142857144
16450,126,60,2.1
16451,112,49,2.2857142857142856
16452,378,161,2.347826086956522
16453,52,21,2.4761904761904763
16454,62,32,1.9375
16455,255,114,2.236842105263158
16456,64,32,2.0
16457,73,38,1.9210526315789473
16458,37,14,2.642857142857143
16459,132,54,2.4444444444444446
16460,123,66,1.8636363636363635
16461,152,64,2.375
16462,73,30,2.433333333333333
16463,141,59,2.389830508474576
16464,155,67,2.3134328358208953
16465,131,46,2.847826086956522
16466,57,14,4.071428571428571
16467,93,42,2.2142857142857144
16468,167,73,2.287671232876712
16469,131,62,2.1129032258064515
16470,182,87,2.0919540229885056
16471,139,63,2.2063492063492065
16472,80,40,2.0
16473,90,42,2.142857142857143
16474,283,127,2.2283464566929134
16475,95,41,2.317073170731707
16476,253,153,1.65359477124183
16477,75,34,2.2058823529411766
16478,82,32,2.5625
16479,115,47,2.4468085106382977
16480,252,107,2.3551401869158877
16481,132,71,1.8591549295774648
16482,72,27,2.6666666666666665
16483,59,26,2.269230769230769
16484,54,21,2.5714285714285716
16485,321,129,2.488372093023256
16486,284,100,2.84
16487,216,101,2.1386138613861387
16488,88,48,1.8333333333333333
16489,54,26,2.076923076923077
16490,135,56,2.4107142857142856
16491,80,33,2.4242424242424243
16492,61,32,1.90625
16493,311,96,3.2395833333333335
16494,71,33,2.1515151515151514
16495,143,57,2.508771929824561
16496,72,33,2.1818181818181817
16497,60,26,2.3076923076923075
16498,131,50,2.62
16499,121,54,2.240740740740741
16500,219,118,1.8559322033898304
16501,193,65,2.9692307692307693
16502,247,137,1.802919708029197
16503,71,32,2.21875
16504,88,36,2.4444444444444446
16505,173,98,1.7653061224489797
16506,185,89,2.0786516853932584
16507,157,66,2.378787878787879
16508,155,73,2.1232876712328768
16509,187,68,2.75
16510,95,46,2.0652173913043477
16511,96,47,2.0425531914893615
16512,159,69,2.3043478260869565
16513,90,41,2.1951219512195124
16514,179,89,2.0112359550561796
16515,163,72,2.263888888888889
16516,46,18,2.5555555555555554
16517,103,46,2.239130434782609
16518,163,55,2.963636363636364
16519,100,44,2.272727272727273
16520,76,33,2.303030303030303
16521,63,27,2.3333333333333335
16522,136,55,2.4727272727272727
16523,115,55,2.090909090909091
16524,189,94,2.0106382978723403
16525,297,175,1.697142857142857
16526,199,91,2.1868131868131866
16527,57,29,1.9655172413793103
16528,87,38,2.289473684210526
16529,166,82,2.024390243902439
16530,162,70,2.3142857142857145
16531,70,33,2.121212121212121
16532,339,180,1.8833333333333333
16533,195,84,2.3214285714285716
16534,134,69,1.9420289855072463
16535,99,47,2.106382978723404
16536,133,56,2.375
16537,88,40,2.2
16538,143,66,2.1666666666666665
16539,397,228,1.7412280701754386
16540,189,81,2.3333333333333335
16541,271,106,2.556603773584906
16542,102,52,1.9615384615384615
16543,114,34,3.3529411764705883
16544,161,80,2.0125
16545,72,35,2.057142857142857
16546,200,92,2.1739130434782608
16547,76,31,2.4516129032258065
16548,93,49,1.8979591836734695
16549,93,35,2.657142857142857
16550,95,31,3.064516129032258
16551,150,70,2.142857142857143
16552,31,13,2.3846153846153846
16553,153,89,1.7191011235955056
16554,80,33,2.4242424242424243
16555,92,38,2.4210526315789473
16556,61,26,2.3461538461538463
16557,265,132,2.007575757575758
16558,85,28,3.0357142857142856
16559,120,50,2.4
16560,126,64,1.96875
16561,235,105,2.238095238095238
16562,281,138,2.036231884057971
16563,177,83,2.1325301204819276
16564,278,111,2.5045045045045047
16565,84,33,2.5454545454545454
16566,74,31,2.3870967741935485
16567,59,33,1.7878787878787878
16568,100,40,2.5
16569,201,87,2.310344827586207
16570,188,75,2.506666666666667
16571,75,39,1.9230769230769231
16572,70,24,2.9166666666666665
16573,204,71,2.8732394366197185
16574,116,39,2.9743589743589745
16575,215,113,1.9026548672566372
16576,51,26,1.9615384615384615
16577,179,82,2.182926829268293
16578,155,63,2.4603174603174605
16579,237,131,1.8091603053435115
16580,109,48,2.2708333333333335
16581,73,35,2.085714285714286
16582,110,49,2.2448979591836733
16583,73,33,2.212121212121212
16584,113,55,2.0545454545454547
16585,179,89,2.0112359550561796
16586,120,54,2.2222222222222223
16587,58,28,2.0714285714285716
16588,96,49,1.9591836734693877
16589,42,17,2.4705882352941178
16590,87,40,2.175
16591,37,14,2.642857142857143
16592,146,54,2.7037037037037037
16593,115,32,3.59375
16594,94,52,1.8076923076923077
16595,240,106,2.2641509433962264
16596,52,27,1.9259259259259258
16597,130,59,2.2033898305084745
16598,150,61,2.459016393442623
16599,100,41,2.4390243902439024
16600,114,46,2.4782608695652173
16601,53,27,1.962962962962963
16602,61,30,2.033333333333333
16603,87,37,2.3513513513513513
16604,341,82,4.158536585365853
16605,273,132,2.0681818181818183
16606,58,25,2.32
16607,257,99,2.595959595959596
16608,136,96,1.4166666666666667
16609,107,49,2.183673469387755
16610,111,49,2.2653061224489797
16611,193,89,2.168539325842697
16612,211,113,1.8672566371681416
16613,353,154,2.292207792207792
16614,205,104,1.9711538461538463
16615,91,42,2.1666666666666665
16616,62,30,2.066666666666667
16617,45,21,2.142857142857143
16618,104,48,2.1666666666666665
16619,68,34,2.0
16620,61,27,2.259259259259259
16621,40,22,1.8181818181818181
16622,115,42,2.738095238095238
16623,102,46,2.217391304347826
16624,369,183,2.0163934426229506
16625,167,118,1.4152542372881356
16626,143,50,2.86
16627,131,62,2.1129032258064515
16628,183,79,2.3164556962025316
16629,281,131,2.145038167938931
16630,78,40,1.95
16631,86,41,2.097560975609756
16632,418,197,2.1218274111675126
16633,74,35,2.1142857142857143
16634,174,77,2.25974025974026
16635,284,146,1.9452054794520548
16636,207,117,1.7692307692307692
16637,130,70,1.8571428571428572
16638,113,55,2.0545454545454547
16639,87,40,2.175
16640,45,20,2.25
16641,373,148,2.52027027027027
16642,131,48,2.7291666666666665
16643,135,52,2.5961538461538463
16644,190,75,2.533333333333333
16645,216,84,2.5714285714285716
16646,103,48,2.1458333333333335
16647,167,87,1.9195402298850575
16648,69,25,2.76
16649,70,28,2.5
16650,169,79,2.1392405063291138
16651,212,92,2.3043478260869565
16652,272,110,2.4727272727272727
16653,108,52,2.076923076923077
16654,101,47,2.148936170212766
16655,47,19,2.473684210526316
16656,193,84,2.2976190476190474
16657,127,59,2.152542372881356
16658,51,28,1.8214285714285714
16659,129,44,2.9318181818181817
16660,85,42,2.0238095238095237
16661,72,31,2.3225806451612905
16662,63,28,2.25
16663,63,29,2.1724137931034484
16664,62,27,2.2962962962962963
16665,180,87,2.0689655172413794
16666,174,64,2.71875
16667,48,19,2.526315789473684
16668,68,28,2.4285714285714284
16669,58,25,2.32
16670,141,56,2.517857142857143
16671,118,49,2.4081632653061225
16672,153,77,1.9870129870129871
16673,205,94,2.1808510638297873
16674,172,75,2.2933333333333334
16675,346,147,2.3537414965986394
16676,86,45,1.9111111111111112
16677,61,21,2.9047619047619047
16678,149,67,2.2238805970149254
16679,313,107,2.925233644859813
16680,106,45,2.3555555555555556
16681,58,29,2.0
16682,142,56,2.5357142857142856
16683,139,57,2.43859649122807
16684,41,17,2.411764705882353
16685,87,42,2.0714285714285716
16686,77,40,1.925
16687,39,14,2.7857142857142856
16688,74,34,2.176470588235294
16689,72,31,2.3225806451612905
16690,235,118,1.9915254237288136
16691,168,31,5.419354838709677
16692,73,34,2.1470588235294117
16693,33,14,2.357142857142857
16694,88,38,2.3157894736842106
16695,314,158,1.9873417721518987
16696,55,24,2.2916666666666665
16697,197,99,1.9898989898989898
16698,85,34,2.5
16699,49,25,1.96
16700,138,47,2.9361702127659575
16701,98,45,2.1777777777777776
16702,215,95,2.263157894736842
16703,150,62,2.4193548387096775
16704,114,53,2.150943396226415
16705,71,33,2.1515151515151514
16706,110,62,1.7741935483870968
16707,49,19,2.5789473684210527
16708,69,21,3.2857142857142856
16709,72,25,2.88
16710,382,107,3.5700934579439254
16711,115,55,2.090909090909091
16712,80,34,2.3529411764705883
16713,170,76,2.236842105263158
16714,124,60,2.066666666666667
16715,118,52,2.269230769230769
16716,85,36,2.361111111111111
16717,87,47,1.851063829787234
16718,68,33,2.0606060606060606
16719,326,131,2.4885496183206106
16720,174,70,2.4857142857142858
16721,164,82,2.0
16722,194,97,2.0
16723,78,39,2.0
16724,109,48,2.2708333333333335
16725,197,78,2.5256410256410255
16726,112,61,1.8360655737704918
16727,47,21,2.238095238095238
16728,60,26,2.3076923076923075
16729,112,50,2.24
16730,109,55,1.981818181818182
16731,76,31,2.4516129032258065
16732,67,27,2.4814814814814814
16733,73,33,2.212121212121212
16734,91,41,2.2195121951219514
16735,146,62,2.3548387096774195
16736,55,26,2.1153846153846154
16737,164,72,2.2777777777777777
16738,40,21,1.9047619047619047
16739,245,104,2.355769230769231
16740,67,34,1.9705882352941178
16741,73,39,1.8717948717948718
16742,157,77,2.038961038961039
16743,45,20,2.25
16744,78,49,1.5918367346938775
16745,95,38,2.5
16746,139,75,1.8533333333333333
16747,107,45,2.3777777777777778
16748,182,83,2.1927710843373496
16749,103,48,2.1458333333333335
16750,79,39,2.0256410256410255
16751,109,46,2.369565217391304
16752,112,48,2.3333333333333335
16753,112,56,2.0
16754,159,73,2.1780821917808217
16755,82,38,2.1578947368421053
16756,73,34,2.1470588235294117
16757,209,96,2.1770833333333335
16758,53,17,3.1176470588235294
16759,97,39,2.4871794871794872
16760,74,34,2.176470588235294
16761,86,46,1.8695652173913044
16762,225,84,2.6785714285714284
16763,112,55,2.036363636363636
16764,113,46,2.4565217391304346
16765,340,139,2.446043165467626
16766,226,139,1.6258992805755397
16767,159,73,2.1780821917808217
16768,231,103,2.2427184466019416
16769,181,83,2.180722891566265
16770,176,68,2.588235294117647
16771,102,53,1.9245283018867925
16772,52,45,1.1555555555555554
16773,150,75,2.0
16774,133,54,2.462962962962963
16775,335,93,3.6021505376344085
16776,101,62,1.6290322580645162
16777,90,48,1.875
16778,169,65,2.6
16779,41,17,2.411764705882353
16780,162,82,1.975609756097561
16781,84,40,2.1
16782,171,89,1.9213483146067416
16783,173,70,2.4714285714285715
16784,95,49,1.9387755102040816
16785,40,15,2.6666666666666665
16786,100,53,1.8867924528301887
16787,92,50,1.84
16788,121,52,2.326923076923077
16789,95,58,1.6379310344827587
16790,187,91,2.0549450549450547
16791,135,55,2.4545454545454546
16792,45,17,2.6470588235294117
16793,63,32,1.96875
16794,157,95,1.6526315789473685
16795,136,62,2.193548387096774
16796,49,28,1.75
16797,54,27,2.0
16798,114,62,1.8387096774193548
16799,76,74,1.027027027027027
16800,135,62,2.1774193548387095
16801,84,36,2.3333333333333335
16802,52,21,2.4761904761904763
16803,85,39,2.1794871794871793
16804,63,27,2.3333333333333335
16805,159,67,2.373134328358209
16806,63,25,2.52
16807,162,68,2.3823529411764706
16808,103,46,2.239130434782609
16809,49,19,2.5789473684210527
16810,143,78,1.8333333333333333
16811,86,45,1.9111111111111112
16812,83,39,2.128205128205128
16813,126,54,2.3333333333333335
16814,57,28,2.0357142857142856
16815,78,32,2.4375
16816,97,39,2.4871794871794872
16817,126,49,2.5714285714285716
16818,129,55,2.3454545454545452
16819,164,96,1.7083333333333333
16820,353,175,2.0171428571428573
16821,67,36,1.8611111111111112
16822,42,18,2.3333333333333335
16823,254,107,2.3738317757009346
16824,79,31,2.5483870967741935
16825,77,41,1.8780487804878048
16826,59,32,1.84375
16827,93,41,2.268292682926829
16828,83,26,3.1923076923076925
16829,106,48,2.2083333333333335
16830,90,45,2.0
16831,72,30,2.4
16832,116,53,2.188679245283019
16833,149,63,2.365079365079365
16834,537,236,2.2754237288135593
16835,51,26,1.9615384615384615
16836,156,70,2.2285714285714286
16837,121,55,2.2
16838,309,127,2.4330708661417324
16839,188,97,1.9381443298969072
16840,147,67,2.1940298507462686
16841,400,174,2.2988505747126435
16842,140,70,2.0
16843,72,33,2.1818181818181817
16844,58,28,2.0714285714285716
16845,72,27,2.6666666666666665
16846,367,152,2.414473684210526
16847,235,112,2.0982142857142856
16848,326,127,2.5669291338582676
16849,137,60,2.283333333333333
16850,280,126,2.2222222222222223
16851,87,39,2.230769230769231
16852,72,34,2.1176470588235294
16853,84,41,2.048780487804878
16854,99,52,1.9038461538461537
16855,131,50,2.62
16856,51,25,2.04
16857,163,74,2.2027027027027026
16858,192,70,2.742857142857143
16859,143,66,2.1666666666666665
16860,84,37,2.27027027027027
16861,75,34,2.2058823529411766
16862,95,52,1.8269230769230769
16863,108,52,2.076923076923077
16864,111,53,2.0943396226415096
16865,129,57,2.263157894736842
16866,115,51,2.2549019607843137
16867,315,175,1.8
16868,151,50,3.02
16869,89,40,2.225
16870,71,33,2.1515151515151514
16871,75,33,2.272727272727273
16872,58,27,2.1481481481481484
16873,91,59,1.5423728813559323
16874,173,71,2.436619718309859
16875,89,37,2.4054054054054053
16876,268,98,2.7346938775510203
16877,74,32,2.3125
16878,181,79,2.2911392405063293
16879,76,38,2.0
16880,75,27,2.7777777777777777
16881,60,25,2.4
16882,119,47,2.5319148936170213
16883,268,107,2.5046728971962615
16884,219,82,2.6707317073170733
16885,213,108,1.9722222222222223
16886,66,32,2.0625
16887,79,35,2.257142857142857
16888,84,42,2.0
16889,267,114,2.3421052631578947
16890,382,176,2.1704545454545454
16891,72,32,2.25
16892,50,26,1.9230769230769231
16893,75,33,2.272727272727273
16894,63,27,2.3333333333333335
16895,50,19,2.6315789473684212
16896,372,162,2.2962962962962963
16897,223,102,2.1862745098039214
16898,75,38,1.9736842105263157
16899,347,117,2.965811965811966
16900,447,227,1.9691629955947136
16901,193,88,2.1931818181818183
16902,156,75,2.08
16903,59,26,2.269230769230769
16904,86,50,1.72
16905,49,24,2.0416666666666665
16906,293,126,2.3253968253968256
16907,178,78,2.282051282051282
16908,161,73,2.2054794520547945
16909,137,49,2.795918367346939
16910,80,38,2.1052631578947367
16911,185,84,2.2023809523809526
16912,71,28,2.5357142857142856
16913,259,117,2.213675213675214
16914,130,61,2.1311475409836067
16915,48,20,2.4
16916,50,18,2.7777777777777777
16917,120,54,2.2222222222222223
16918,108,53,2.0377358490566038
16919,173,79,2.189873417721519
16920,95,40,2.375
16921,144,56,2.5714285714285716
16922,71,32,2.21875
16923,159,68,2.338235294117647
16924,61,20,3.05
16925,99,42,2.357142857142857
16926,70,38,1.8421052631578947
16927,255,142,1.795774647887324
16928,60,31,1.935483870967742
16929,137,63,2.1746031746031744
16930,129,69,1.8695652173913044
16931,439,181,2.425414364640884
16932,74,32,2.3125
16933,171,82,2.0853658536585367
16934,99,49,2.020408163265306
16935,88,34,2.588235294117647
16936,114,58,1.9655172413793103
16937,75,35,2.142857142857143
16938,81,32,2.53125
16939,72,35,2.057142857142857
16940,177,70,2.5285714285714285
16941,44,20,2.2
16942,211,91,2.318681318681319
16943,70,31,2.2580645161290325
16944,136,54,2.5185185185185186
16945,167,81,2.0617283950617282
16946,317,124,2.556451612903226
16947,41,19,2.1578947368421053
16948,73,41,1.7804878048780488
16949,71,32,2.21875
16950,174,62,2.806451612903226
16951,65,34,1.911764705882353
16952,64,29,2.206896551724138
16953,141,57,2.473684210526316
16954,99,48,2.0625
16955,85,45,1.8888888888888888
16956,58,24,2.4166666666666665
16957,107,41,2.6097560975609757
16958,44,17,2.588235294117647
16959,318,139,2.287769784172662
16960,41,13,3.1538461538461537
16961,201,112,1.7946428571428572
16962,115,60,1.9166666666666667
16963,96,58,1.6551724137931034
16964,174,80,2.175
16965,193,85,2.2705882352941176
16966,185,75,2.466666666666667
16967,153,79,1.9367088607594938
16968,62,26,2.3846153846153846
16969,72,34,2.1176470588235294
16970,107,49,2.183673469387755
16971,63,30,2.1
16972,128,59,2.169491525423729
16973,59,27,2.185185185185185
16974,129,49,2.63265306122449
16975,55,21,2.619047619047619
16976,175,79,2.2151898734177213
16977,76,32,2.375
16978,61,27,2.259259259259259
16979,181,71,2.5492957746478875
16980,81,33,2.4545454545454546
16981,88,35,2.5142857142857142
16982,201,97,2.0721649484536084
16983,75,33,2.272727272727273
16984,135,51,2.6470588235294117
16985,364,120,3.033333333333333
16986,205,87,2.3563218390804597
16987,52,24,2.1666666666666665
16988,198,101,1.9603960396039604
16989,70,34,2.0588235294117645
16990,72,35,2.057142857142857
16991,205,79,2.5949367088607596
16992,60,18,3.3333333333333335
16993,162,64,2.53125
16994,131,70,1.8714285714285714
16995,152,112,1.3571428571428572
16996,227,102,2.2254901960784315
16997,53,25,2.12
16998,64,28,2.2857142857142856
16999,118,66,1.7878787878787878
17000,174,61,2.8524590163934427
17001,54,27,2.0
17002,105,48,2.1875
17003,98,53,1.849056603773585
17004,54,27,2.0
17005,290,119,2.436974789915966
17006,175,70,2.5
17007,190,54,3.5185185185185186
17008,89,43,2.0697674418604652
17009,169,69,2.449275362318841
17010,64,31,2.064516129032258
17011,38,18,2.111111111111111
17012,77,36,2.138888888888889
17013,51,20,2.55
17014,89,45,1.9777777777777779
17015,109,55,1.981818181818182
17016,171,76,2.25
17017,73,35,2.085714285714286
17018,146,68,2.1470588235294117
17019,44,21,2.0952380952380953
17020,149,75,1.9866666666666666
17021,157,70,2.242857142857143
17022,53,26,2.0384615384615383
17023,90,30,3.0
17024,81,38,2.1315789473684212
17025,83,35,2.3714285714285714
17026,69,34,2.0294117647058822
17027,77,35,2.2
17028,168,81,2.074074074074074
17029,106,49,2.163265306122449
17030,429,204,2.1029411764705883
17031,52,27,1.9259259259259258
17032,87,40,2.175
17033,60,21,2.857142857142857
17034,147,76,1.9342105263157894
17035,46,20,2.3
17036,108,48,2.25
17037,251,104,2.4134615384615383
17038,66,39,1.6923076923076923
17039,100,52,1.9230769230769231
17040,92,46,2.0
17041,93,50,1.86
17042,141,61,2.3114754098360657
17043,36,18,2.0
17044,392,175,2.24
17045,64,31,2.064516129032258
17046,44,19,2.3157894736842106
17047,333,85,3.9176470588235293
17048,133,70,1.9
17049,80,62,1.2903225806451613
17050,156,70,2.2285714285714286
17051,125,51,2.450980392156863
17052,68,30,2.2666666666666666
17053,311,174,1.7873563218390804
17054,303,128,2.3671875
17055,77,36,2.138888888888889
17056,427,216,1.9768518518518519
17057,106,49,2.163265306122449
17058,111,47,2.3617021276595747
17059,93,41,2.268292682926829
17060,165,49,3.36734693877551
17061,74,32,2.3125
17062,120,61,1.9672131147540983
17063,112,50,2.24
17064,71,32,2.21875
17065,74,43,1.7209302325581395
17066,142,68,2.088235294117647
17067,161,74,2.175675675675676
17068,63,25,2.52
17069,199,87,2.2873563218390807
17070,49,21,2.3333333333333335
17071,148,68,2.176470588235294
17072,111,41,2.707317073170732
17073,130,56,2.3214285714285716
17074,448,113,3.9646017699115044
17075,115,58,1.9827586206896552
17076,69,21,3.2857142857142856
17077,112,56,2.0
17078,53,21,2.5238095238095237
17079,120,49,2.4489795918367347
17080,134,69,1.9420289855072463
17081,165,77,2.142857142857143
17082,100,53,1.8867924528301887
17083,52,26,2.0
17084,134,61,2.19672131147541
17085,60,27,2.2222222222222223
17086,83,33,2.515151515151515
17087,165,77,2.142857142857143
17088,143,70,2.0428571428571427
17089,225,125,1.8
17090,272,118,2.305084745762712
17091,148,75,1.9733333333333334
17092,141,63,2.238095238095238
17093,51,20,2.55
17094,87,40,2.175
17095,116,68,1.7058823529411764
17096,336,148,2.27027027027027
17097,171,109,1.5688073394495412
17098,58,28,2.0714285714285716
17099,101,45,2.2444444444444445
17100,80,33,2.4242424242424243
17101,84,39,2.1538461538461537
17102,124,54,2.2962962962962963
17103,91,39,2.3333333333333335
17104,273,79,3.4556962025316458
17105,67,32,2.09375
17106,278,110,2.5272727272727273
17107,58,27,2.1481481481481484
17108,99,47,2.106382978723404
17109,250,76,3.289473684210526
17110,50,24,2.0833333333333335
17111,138,54,2.5555555555555554
17112,209,84,2.488095238095238
17113,58,19,3.0526315789473686
17114,60,26,2.3076923076923075
17115,91,49,1.8571428571428572
17116,84,37,2.27027027027027
17117,82,39,2.1025641025641026
17118,138,63,2.1904761904761907
17119,392,168,2.3333333333333335
17120,178,50,3.56
17121,342,128,2.671875
17122,153,73,2.095890410958904
17123,239,103,2.320388349514563
17124,134,57,2.3508771929824563
17125,41,19,2.1578947368421053
17126,43,19,2.263157894736842
17127,77,35,2.2
17128,123,56,2.1964285714285716
17129,238,103,2.3106796116504853
17130,84,32,2.625
17131,239,86,2.7790697674418605
17132,167,68,2.4558823529411766
17133,197,97,2.0309278350515463
17134,35,18,1.9444444444444444
17135,103,35,2.942857142857143
17136,113,52,2.173076923076923
17137,98,41,2.3902439024390243
17138,209,99,2.111111111111111
17139,95,26,3.6538461538461537
17140,260,160,1.625
17141,374,107,3.4953271028037385
17142,66,28,2.357142857142857
17143,101,47,2.148936170212766
17144,43,18,2.388888888888889
17145,118,43,2.744186046511628
17146,73,38,1.9210526315789473
17147,215,97,2.216494845360825
17148,154,78,1.9743589743589745
17149,75,35,2.142857142857143
17150,58,26,2.230769230769231
17151,172,88,1.9545454545454546
17152,116,48,2.4166666666666665
17153,72,31,2.3225806451612905
17154,85,41,2.073170731707317
17155,165,82,2.0121951219512195
17156,83,33,2.515151515151515
17157,172,65,2.646153846153846
17158,111,46,2.4130434782608696
17159,102,47,2.1702127659574466
17160,57,24,2.375
17161,181,78,2.3205128205128207
17162,78,35,2.2285714285714286
17163,44,20,2.2
17164,434,187,2.320855614973262
17165,84,34,2.4705882352941178
17166,433,190,2.278947368421053
17167,112,53,2.1132075471698113
17168,158,72,2.1944444444444446
17169,90,46,1.9565217391304348
17170,50,20,2.5
17171,48,21,2.2857142857142856
17172,64,30,2.1333333333333333
17173,86,45,1.9111111111111112
17174,202,82,2.4634146341463414
17175,46,19,2.4210526315789473
17176,182,87,2.0919540229885056
17177,57,29,1.9655172413793103
17178,81,36,2.25
17179,114,49,2.326530612244898
17180,127,61,2.081967213114754
17181,74,34,2.176470588235294
17182,70,27,2.5925925925925926
17183,67,27,2.4814814814814814
17184,65,54,1.2037037037037037
17185,75,35,2.142857142857143
17186,74,26,2.8461538461538463
17187,273,129,2.116279069767442
17188,147,75,1.96
17189,174,82,2.1219512195121952
17190,279,146,1.9109589041095891
17191,233,105,2.219047619047619
17192,59,25,2.36
17193,74,33,2.242424242424242
17194,54,26,2.076923076923077
17195,349,160,2.18125
17196,58,25,2.32
17197,38,17,2.235294117647059
17198,91,40,2.275
17199,80,35,2.2857142857142856
17200,295,137,2.153284671532847
17201,174,71,2.4507042253521125
17202,206,92,2.239130434782609
17203,331,128,2.5859375
17204,125,67,1.8656716417910448
17205,41,17,2.411764705882353
17206,206,84,2.4523809523809526
17207,75,33,2.272727272727273
17208,109,47,2.3191489361702127
17209,63,21,3.0
17210,130,63,2.0634920634920637
17211,440,205,2.1463414634146343
17212,66,31,2.129032258064516
17213,152,69,2.2028985507246377
17214,309,143,2.160839160839161
17215,275,111,2.4774774774774775
17216,74,41,1.8048780487804879
17217,82,42,1.9523809523809523
17218,53,26,2.0384615384615383
17219,63,28,2.25
17220,231,90,2.566666666666667
17221,42,15,2.8
17222,55,21,2.619047619047619
17223,190,70,2.7142857142857144
17224,117,44,2.659090909090909
17225,51,19,2.6842105263157894
17226,122,56,2.1785714285714284
17227,56,23,2.4347826086956523
17228,47,28,1.6785714285714286
17229,60,26,2.3076923076923075
17230,52,28,1.8571428571428572
17231,141,75,1.88
17232,84,47,1.7872340425531914
17233,120,44,2.727272727272727
17234,65,23,2.8260869565217392
17235,50,20,2.5
17236,57,21,2.7142857142857144
17237,131,50,2.62
17238,110,45,2.4444444444444446
17239,149,62,2.403225806451613
17240,83,46,1.8043478260869565
17241,60,28,2.142857142857143
17242,164,64,2.5625
17243,268,117,2.2905982905982905
17244,46,24,1.9166666666666667
17245,136,54,2.5185185185185186
17246,94,38,2.473684210526316
17247,51,24,2.125
17248,95,39,2.4358974358974357
17249,136,62,2.193548387096774
17250,206,89,2.3146067415730336
17251,129,50,2.58
17252,139,45,3.088888888888889
17253,207,76,2.723684210526316
17254,98,47,2.0851063829787235
17255,62,26,2.3846153846153846
17256,67,27,2.4814814814814814
17257,116,56,2.0714285714285716
17258,103,31,3.3225806451612905
17259,79,34,2.323529411764706
17260,154,66,2.3333333333333335
17261,44,18,2.4444444444444446
17262,71,28,2.5357142857142856
17263,80,41,1.951219512195122
17264,172,65,2.646153846153846
17265,65,29,2.2413793103448274
17266,45,20,2.25
17267,108,43,2.511627906976744
17268,83,38,2.1842105263157894
17269,140,58,2.413793103448276
17270,44,24,1.8333333333333333
17271,73,28,2.607142857142857
17272,108,57,1.894736842105263
17273,313,149,2.1006711409395975
17274,376,146,2.5753424657534247
17275,100,54,1.8518518518518519
17276,46,18,2.5555555555555554
